0,65,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,78,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,78,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,78,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,77,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,76,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,75,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,74,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,73,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,72,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,67,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,71,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,68,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
9,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
13,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,70,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,68,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,68,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,68,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
8,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
11,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
7,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
10,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
3,66,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
2,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
5,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
1,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
15,68,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
0,69,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
4,68,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
6,64,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
12,68,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
14,68,yiuychjPRVR/DA6Kgopozq1AAyo=,MRBAtj78/3RNn4IVMdlH9fe+X34=
